Brand,Year, Price ,Kms_Driven,Fuel_Type,Transmission,kms_Driven,fuel_tank_capacity
Hyundai Creta 1.4 CRDi Base,2016.0,,,Diesel,Manual,80000.0,
Hyundai Creta 1.4 CRDi Base,2018.0,,,Diesel,Manual,70000.0,
Mercedes-Benz M-Class ML 350 CDI,2014.0,,,Diesel,Automatic,79500.0,
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018.0,,,Diesel,Manual,5000.0,
Tata New Safari DICOR 2.2 EX 4x4,2009.0,,,Diesel,Manual,120000.0,
Mahindra Marazzo M4,2018.0,,,Diesel,Manual,15000.0,
Toyota Etios Cross 1.2L G,2015.0,,,Petrol,Manual,60000.0,
Toyota Etios Cross 1.2L G,2015.0,,,Petrol,Manual,23839.0,
Toyota Etios Cross 1.2L G,2015.0,,,Petrol,Manual,60000.0,
Toyota Etios Cross 1.2L G,2015.0,,,Petrol,Manual,23839.0,
Mahindra KUV 100 mFALCON D75 K8 AW,2016.0,,,Diesel,Manual,90000.0,
Maruti Swift Dzire VXI,2015.0,,,Petrol,Manual,90000.0,
Maruti Swift Dzire VXI,2015.0,,,Petrol,Manual,70000.0,
Maruti Swift Dzire VXI,2013.0,,,Petrol,Manual,80000.0,
Hyundai i20 Asta 1.4 CRDi (Diesel),2009.0,,,Diesel,Manual,72000.0,
Toyota Innova 2.0 GX 8 STR BSIV,2011.0,,,Petrol,Manual,197000.0,
Tata Hexa XTA,2017.0,,,Diesel,Automatic,50000.0,
Tata Hexa XTA,2017.0,,,Diesel,Automatic,50000.0,
Tata Hexa XTA,2018.0,,,Diesel,Automatic,34000.0,
Hyundai Verna 1.6 SX VTVT AT,2011.0,,,Petrol,Automatic,60000.0,
Maruti Swift Dzire VXI 1.2 BS IV,2018.0,,,Petrol,Manual,40000.0,
Maruti SX4 ZDI Leather,2012.0,,,Diesel,Manual,60000.0,
Maruti Ignis 1.2 Alpha BSIV,2017.0,,,Petrol,Manual,9161.0,
Honda Mobilio V i VTEC,2015.0,,,Petrol,Manual,45000.0,
Honda Mobilio V i VTEC,2014.0,,,Petrol,Manual,70000.0,
Hyundai Getz 1.3 GVS,2010.0,,,Petrol,Manual,110000.0,
Ford Fiesta Titanium 1.5 TDCi,2011.0,,,Diesel,Manual,100000.0,
Ford Fiesta Titanium 1.5 TDCi,2011.0,,,Diesel,Manual,80000.0,
Ford Fiesta Titanium 1.5 TDCi,2011.0,,,Diesel,Manual,80000.0,
Ford Fiesta Titanium 1.5 TDCi,2012.0,,,Diesel,Manual,120000.0,
Ford Fiesta Titanium 1.5 TDCi,2013.0,,,Diesel,Manual,75000.0,
Hyundai Accent GLE CNG,2009.0,,,CNG,Manual,70000.0,
Hyundai Accent GLE CNG,2010.0,,,CNG,Manual,90000.0,
Tata Tigor 1.2 Revotron XM,2018.0,,,Petrol,Manual,5000.0,
Tata Tigor 1.2 Revotron XM,2019.0,,,Petrol,Manual,10000.0,
Hyundai i10 Magna 1.1,2008.0,,,Petrol,Manual,90000.0,
Hyundai i10 Magna 1.1,2008.0,,,Petrol,Manual,60000.0,
Hyundai i10 Magna 1.1,2008.0,,,Petrol,Manual,90000.0,
Hyundai i10 Magna 1.1,2008.0,,,Petrol,Manual,60000.0,
Nissan Sunny Diesel XV,2013.0,,,Diesel,Manual,80000.0,
Nissan Sunny Diesel XV,2013.0,,,Diesel,Manual,105000.0,
Nissan Sunny Diesel XV,2012.0,,,Diesel,Manual,170000.0,
Tata Nano Std,2011.0,,,Petrol,Manual,19000.0,
Chevrolet Tavera LT L1 7 Seats BSIII,2006.0,,,Diesel,Manual,200000.0,
Mahindra Verito 1.5 D2 BSIV,2015.0,,,Diesel,Manual,70000.0,
Hyundai EON D Lite,2016.0,,,Petrol,Manual,30000.0,
Hyundai EON D Lite,2016.0,,,Petrol,Manual,30000.0,
Hyundai EON D Lite,2016.0,,,Petrol,Manual,30000.0,
Hyundai EON D Lite,2016.0,,,Petrol,Manual,25000.0,
Hyundai EON D Lite,2014.0,,,Petrol,Manual,76000.0,
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,,,Diesel,Manual,128000.0,
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,,,Diesel,Manual,128000.0,
Toyota Innova 2.5 GX (Diesel) 7 Seater,2014.0,,,Diesel,Manual,244000.0,
Nissan Terrano XV Premium 110 PS,2013.0,,,Diesel,Manual,80000.0,
Nissan Terrano XV Premium 110 PS,2013.0,,,Diesel,Manual,80000.0,
Nissan Terrano XV Premium 110 PS,2014.0,,,Diesel,Manual,110000.0,
Nissan Sunny XV D Premium Leather,2015.0,,,Diesel,Manual,50000.0,
Nissan Sunny XV D Premium Leather,2015.0,,,Diesel,Manual,50000.0,
Mahindra Bolero 2011-2019 SLX,2013.0,,,Diesel,Manual,107000.0,
Mahindra Bolero 2011-2019 SLX,2013.0,,,Diesel,Manual,107000.0,
Mahindra Bolero 2011-2019 SLX,2019.0,,,Diesel,Manual,24000.0,
Mahindra Bolero 2011-2019 SLX,2015.0,,,Diesel,Manual,50000.0,
Hyundai Santro Xing XG eRLX Euro III,2006.0,,,Petrol,Manual,120000.0,
Hyundai Santro Xing XG eRLX Euro III,2006.0,,,Petrol,Manual,120000.0,
Hyundai Santro Xing XG eRLX Euro III,2006.0,,,Petrol,Manual,120000.0,
Hyundai Santro Xing XG eRLX Euro III,2005.0,,,Petrol,Manual,170000.0,
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,,,Diesel,Automatic,55300.0,
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,,,Diesel,Automatic,55300.0,
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,,,Diesel,Automatic,55300.0,
Tata Indica Vista Quadrajet 90 VX,2012.0,,,Diesel,Manual,74300.0,
Tata Indica Vista Quadrajet 90 VX,2012.0,,,Diesel,Manual,74300.0,
Honda City VX MT,2010.0,,,Petrol,Manual,48781.0,
Honda City VX MT,2010.0,,,Petrol,Manual,48781.0,
Volkswagen Jetta 1.9 Highline TDI,2010.0,,,Diesel,Automatic,87620.0,
Volkswagen Jetta 1.9 Highline TDI,2010.0,,,Diesel,Automatic,87620.0,
Volkswagen Jetta 1.9 Highline TDI,2008.0,,,Diesel,Automatic,90000.0,
Volkswagen Vento 1.5 TDI Highline Plus AT,2017.0,,,Diesel,Automatic,40219.0,
Volkswagen Vento 1.5 TDI Highline Plus AT,2017.0,,,Diesel,Automatic,40219.0,
Maruti Wagon R VXI AMT1.2BSIV,2017.0,,,Petrol,Automatic,9745.0,
Maruti Wagon R VXI AMT1.2BSIV,2017.0,,,Petrol,Automatic,9745.0,
Hyundai Grand i10 Asta,2017.0,,,Petrol,Manual,9748.0,
Hyundai Grand i10 Asta,2017.0,,,Petrol,Manual,9748.0,
Hyundai Grand i10 Asta,2014.0,,,Petrol,Manual,31491.0,
Hyundai Grand i10 Asta,2014.0,,,Petrol,Manual,80000.0,
Hyundai Grand i10 Asta,2016.0,,,Petrol,Manual,45457.0,
Volkswagen Polo 1.0 MPI Trendline,2012.0,,,Petrol,Manual,49000.0,
Volkswagen Polo 1.0 MPI Trendline,2012.0,,,Petrol,Manual,49000.0,
Hyundai Creta 1.6 CRDi SX Option,2018.0,,,Diesel,Manual,20694.0,
Hyundai Creta 1.6 CRDi SX Option,2018.0,,,Diesel,Manual,20694.0,
Hyundai Creta 1.6 CRDi SX Option,2015.0,,,Diesel,Manual,60000.0,
Hyundai Creta 1.6 CRDi SX Option,2015.0,,,Diesel,Manual,90000.0,
Hyundai Creta 1.6 CRDi SX Option,2016.0,,,Diesel,Manual,55000.0,
Hyundai Creta 1.6 CRDi SX Option,2016.0,,,Diesel,Manual,90000.0,
Hyundai Grand i10 Asta Option,2015.0,,,Petrol,Manual,31080.0,
Hyundai Grand i10 Asta Option,2015.0,,,Petrol,Manual,31080.0,
Hyundai Grand i10 Asta Option,2017.0,,,Petrol,Manual,20000.0,
Hyundai Grand i10 Asta Option,2017.0,,,Petrol,Manual,20000.0,
Hyundai Grand i10 Asta Option,2017.0,,,Petrol,Manual,27000.0,
Hyundai Grand i10 Asta Option,2017.0,,,Petrol,Manual,5000.0,
Maruti Swift DDiS LDI,2016.0,,,Diesel,Manual,54000.0,
Maruti Swift DDiS LDI,2016.0,,,Diesel,Manual,54000.0,
Hyundai i10 Sportz 1.2 AT,2013.0,,,Petrol,Automatic,38000.0,
Hyundai i10 Sportz 1.2 AT,2013.0,,,Petrol,Automatic,66066.0,
Hyundai i10 Sportz 1.2 AT,2013.0,,,Petrol,Automatic,38000.0,
Hyundai i10 Sportz 1.2 AT,2015.0,,,Petrol,Automatic,50000.0,
Volkswagen Vento 1.5 TDI Comfortline,2012.0,,,Diesel,Manual,45454.0,
Volkswagen Vento 1.5 TDI Comfortline,2012.0,,,Diesel,Manual,45454.0,
Skoda Rapid 1.5 TDI AT Ambition,2015.0,,,Diesel,Automatic,46957.0,
Skoda Rapid 1.5 TDI AT Ambition,2015.0,,,Diesel,Automatic,46957.0,
Hyundai Getz GLE,2007.0,,,Petrol,Manual,60000.0,
Mahindra Scorpio M2DI,2012.0,,,Diesel,Manual,110000.0,
Mahindra Scorpio M2DI,2008.0,,,Diesel,Manual,80000.0,
Mahindra Scorpio M2DI,2010.0,,,Diesel,Manual,90000.0,
Mahindra Scorpio M2DI,2014.0,,,Diesel,Manual,90000.0,
Mahindra Scorpio M2DI,2014.0,,,Diesel,Manual,120000.0,
Mahindra Scorpio M2DI,2013.0,,,Diesel,Manual,110000.0,
Mahindra Scorpio M2DI,2013.0,,,Diesel,Manual,150000.0,
Ford Endeavour XLT TDCi 4X2,2008.0,,,Diesel,Manual,190000.0,
Audi Q3 35 TDI Quattro Technology,2018.0,,,Diesel,Automatic,25000.0,
Audi Q3 35 TDI Quattro Technology,2017.0,,,Diesel,Automatic,36000.0,
Audi A5 Sportback,2020.0,,,Diesel,Automatic,1500.0,
Chevrolet Sail Hatchback 1.3 TCDi LT ABS,2014.0,,,Diesel,Manual,120000.0,
Hyundai Accent CRDi,2005.0,,,Diesel,Manual,120000.0,
Hyundai Accent CRDi,2005.0,,,Diesel,Manual,120000.0,
Hyundai Accent CRDi,2005.0,,,Diesel,Manual,120000.0,
Hyundai Accent CRDi,2006.0,,,Diesel,Manual,245244.0,
Hyundai Accent CRDi,2002.0,,,Diesel,Manual,100000.0,
Hyundai Accent CRDi,2004.0,,,Diesel,Manual,120000.0,
BMW 7 Series Signature 730Ld,2014.0,,,Diesel,Automatic,47000.0,
Toyota Camry 2.5 Hybrid,2017.0,,,Petrol,Automatic,20000.0,
Mahindra XUV500 W5 BSIV,2018.0,,,Diesel,Manual,35000.0,
Mahindra XUV300 W8 Option Diesel BSIV,2019.0,,,Diesel,Manual,10000.0,
Mahindra Thar CRDe,2018.0,,,Diesel,Manual,20000.0,
Mahindra Thar CRDe,2017.0,,,Diesel,Manual,26000.0,
Mahindra Thar CRDe,2017.0,,,Diesel,Manual,26000.0,
Honda Mobilio E i DTEC,2017.0,,,Diesel,Manual,116000.0,
Maruti Ciaz ZXi Plus,2015.0,,,Petrol,Manual,66000.0,
Maruti Ciaz ZXi Plus,2016.0,,,Petrol,Manual,6000.0,
Fiat Grande Punto EVO 1.3 Dynamic,2014.0,,,Diesel,Manual,70000.0,
Ford Endeavour Hurricane Limited Edition,2007.0,,,Diesel,Automatic,110000.0,
Land Rover Discovery S 2.0 SD4,2018.0,,,Petrol,Automatic,68000.0,
Hyundai i10 Era 1.1 iTech SE,2011.0,,,Petrol,Manual,110000.0,
Hyundai i10 Era 1.1 iTech SE,2011.0,,,Petrol,Manual,46000.0,
Hyundai i10 Era 1.1 iTech SE,2011.0,,,Petrol,Manual,20000.0,
Maruti Vitara Brezza VDi Option,2018.0,,,Diesel,Manual,26350.0,
Maruti Vitara Brezza VDi Option,2017.0,,,Diesel,Manual,50000.0,
Maruti Vitara Brezza VDi Option,2017.0,,,Diesel,Manual,50000.0,
Maruti Vitara Brezza VDi Option,2017.0,,,Diesel,Manual,50000.0,
Hyundai i20 Sportz Option 1.2,2016.0,,,Petrol,Manual,25000.0,
Ford Endeavour 3.0L 4X4 AT,2011.0,,,Diesel,Automatic,90000.0,
Ford Endeavour 3.0L 4X4 AT,2013.0,,,Diesel,Automatic,98000.0,
Hyundai Santro LE zipPlus,2001.0,,,Petrol,Manual,70000.0,
Hyundai Santro LE zipPlus,2001.0,,,Petrol,Manual,70000.0,
Hyundai Santro LE zipPlus,2003.0,,,Petrol,Manual,80000.0,
Hyundai Santro LE zipPlus,2003.0,,,Petrol,Manual,50000.0,
Hyundai Creta 1.4 EX Diesel,2020.0,,,Diesel,Manual,10000.0,
Hyundai Creta 1.4 EX Diesel,2020.0,,,Diesel,Manual,10000.0,
Hyundai Verna CRDi 1.6 SX,2017.0,,,Diesel,Manual,50000.0,
Hyundai Verna CRDi 1.6 SX,2017.0,,,Diesel,Manual,50000.0,
Hyundai Verna CRDi 1.6 SX,2019.0,,,Diesel,Manual,25000.0,
Tata Indigo LX,2011.0,,,Diesel,Manual,60000.0,
Tata Indigo LX,2011.0,,,Diesel,Manual,60000.0,
Tata Indigo LX,2009.0,,,Diesel,Manual,110000.0,
Tata Indigo LX,2012.0,,,Diesel,Manual,90000.0,
Tata Indigo LX,2012.0,,,Diesel,Manual,120000.0,
Mitsubishi Pajero Sport 4X4,2012.0,,,Diesel,Manual,167870.0,
Mitsubishi Pajero Sport 4X4,2012.0,,,Diesel,Manual,120000.0,
Ford Fiesta 1.5 TDCi Titanium,2011.0,,,Diesel,Manual,133564.0,
Ford Fiesta 1.5 TDCi Titanium,2012.0,,,Diesel,Manual,92000.0,
Honda City i-VTEC CVT ZX,2018.0,,,Petrol,Automatic,23038.0,
Honda City i-VTEC CVT ZX,2018.0,,,Petrol,Automatic,22000.0,
Honda City i-VTEC CVT ZX,2018.0,,,Petrol,Automatic,13000.0,
BMW 3 Series GT Luxury Line,2017.0,,,Diesel,Automatic,30000.0,
Maruti Baleno Alpha CVT,2018.0,,,Petrol,Automatic,11212.0,
Hyundai i20 1.4 Magna Executive,2013.0,,,Diesel,Manual,52000.0,
Maruti Baleno Zeta,2016.0,,,Petrol,Manual,49217.0,
Maruti Baleno Zeta,2020.0,,,Petrol,Manual,1100.0,
Honda City VTEC,2003.0,,,Petrol,Manual,90000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,,,Diesel,Automatic,106000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,,,Diesel,Automatic,91505.0,
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,,,Diesel,Automatic,126000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2017.0,,,Diesel,Automatic,30000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2017.0,,,Diesel,Automatic,30000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2019.0,,,Diesel,Automatic,20000.0,
Ford Endeavour 3.2 Titanium AT 4X4,2018.0,,,Diesel,Automatic,56000.0,
Tata Xenon XT EX 4X2,2012.0,,,Diesel,Manual,80000.0,
Tata Xenon XT EX 4X2,2014.0,,,Diesel,Manual,90000.0,
Tata Xenon XT EX 4X2,2014.0,,,Diesel,Manual,90000.0,
Nissan Terrano XL Plus 85 PS,2014.0,,,Diesel,Manual,80000.0,
Nissan Terrano XL Plus 85 PS,2015.0,,,Diesel,Manual,55000.0,
Nissan Terrano XL Plus 85 PS,2015.0,,,Diesel,Manual,100000.0,
Nissan Terrano XL Plus 85 PS,2015.0,,,Diesel,Manual,100000.0,
Nissan Terrano XL Plus 85 PS,2015.0,,,Diesel,Manual,70000.0,
Nissan Terrano XL Plus 85 PS,2015.0,,,Diesel,Manual,55000.0,
Ford Ecosport 1.5 DV5 MT Ambiente,2013.0,,,Diesel,Manual,60000.0,
Skoda Laura Elegance 1.9 TDI  AT,2010.0,,,Diesel,Automatic,130000.0,
Maruti Alto 800 LXI Airbag,2014.0,,,Petrol,Manual,50000.0,
Maruti Alto 800 LXI Airbag,2012.0,,,Petrol,Manual,15000.0,
Mahindra Bolero SLX 2WD,2010.0,,,Diesel,Manual,190000.0,
Mahindra Bolero SLX 2WD,2007.0,,,Diesel,Manual,100000.0,
Mahindra Jeep MM 540,2007.0,,,Diesel,Manual,100000.0,
Mahindra Jeep MM 540,1996.0,,,Diesel,Manual,60000.0,
Skoda Octavia Elegance 2.0 TDI AT,2014.0,,,Diesel,Automatic,135000.0,
Skoda Octavia Elegance 2.0 TDI AT,2014.0,,,Diesel,Automatic,135000.0,
Skoda Octavia Elegance 2.0 TDI AT,2014.0,,,Diesel,Automatic,135000.0,
Skoda Octavia Elegance 2.0 TDI AT,2013.0,,,Diesel,Automatic,49000.0,
Honda Jazz 1.5 VX i DTEC,2018.0,,,Diesel,Manual,19571.0,
Honda Jazz 1.5 VX i DTEC,2018.0,,,Diesel,Manual,19571.0,
Honda Jazz 1.5 VX i DTEC,2018.0,,,Diesel,Manual,19571.0,
Honda Jazz 1.5 VX i DTEC,2015.0,,,Diesel,Manual,38000.0,
Honda Jazz 1.5 VX i DTEC,2015.0,,,Diesel,Manual,38000.0,
Honda Jazz 1.5 VX i DTEC,2016.0,,,Diesel,Manual,121764.0,
Honda Jazz 1.5 VX i DTEC,2016.0,,,Diesel,Manual,35000.0,
Honda Jazz 1.5 VX i DTEC,2017.0,,,Diesel,Manual,24585.0,
Honda Jazz 1.5 VX i DTEC,2017.0,,,Diesel,Manual,36000.0,
Honda City i-VTEC ZX,2018.0,,,Petrol,Manual,29600.0,
Honda City i-VTEC ZX,2018.0,,,Petrol,Manual,29600.0,
Honda City i-VTEC ZX,2018.0,,,Petrol,Manual,29600.0,
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,,,Diesel,Automatic,15000.0,
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,,,Diesel,Automatic,15000.0,
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,,,Diesel,Automatic,15000.0,
Maruti Celerio LXI MT BSIV,2019.0,,,Petrol,Manual,50000.0,
Maruti Celerio LXI MT BSIV,2019.0,,,Petrol,Manual,50000.0,
Maruti Celerio LXI MT BSIV,2019.0,,,Petrol,Manual,50000.0,
Renault Captur 1.5 Diesel RXT,2017.0,,,Diesel,Manual,13500.0,
Renault Captur 1.5 Diesel RXT,2017.0,,,Diesel,Manual,13500.0,
Renault Captur 1.5 Diesel RXT,2017.0,,,Diesel,Manual,13500.0,
Audi A4 30 TFSI Technology,2018.0,,,Petrol,Automatic,22000.0,
Audi A4 30 TFSI Technology,2018.0,,,Petrol,Automatic,22000.0,
Honda Amaze VX Diesel BSIV,2018.0,,,Diesel,Manual,25000.0,
Honda Amaze VX Diesel BSIV,2018.0,,,Diesel,Manual,49000.0,
Honda Amaze VX Diesel BSIV,2018.0,,,Diesel,Manual,25000.0,
Honda Amaze VX Diesel BSIV,2018.0,,,Diesel,Manual,49000.0,
Honda Amaze VX Diesel BSIV,2018.0,,,Diesel,Manual,32114.0,
Toyota Corolla Altis 1.8 VL AT,2010.0,,,Petrol,Automatic,80000.0,
Toyota Corolla Altis 1.8 VL AT,2010.0,,,Petrol,Automatic,80000.0,
Honda Amaze VX Petrol BSIV,2018.0,,,Petrol,Manual,39000.0,
Honda Amaze VX Petrol BSIV,2018.0,,,Petrol,Manual,39000.0,
Honda Amaze VX i-VTEC,2018.0,,,Petrol,Manual,48600.0,
Honda Amaze VX i-VTEC,2018.0,,,Petrol,Manual,48600.0,
Honda Amaze VX i-VTEC,2018.0,,,Petrol,Manual,68458.0,
Honda Amaze VX i-VTEC,2018.0,,,Petrol,Manual,13500.0,
Mahindra KUV 100 mFALCON G80 K2,2016.0,,,Petrol,Manual,25000.0,
Mahindra KUV 100 mFALCON G80 K2,2016.0,,,Petrol,Manual,25000.0,
Mahindra KUV 100 mFALCON G80 K2,2017.0,,,Petrol,Manual,30000.0,
Maruti Zen Estilo Sports,2008.0,,,Petrol,Manual,120000.0,
Maruti Zen Estilo Sports,2008.0,,,Petrol,Manual,120000.0,
Maruti Zen Estilo Sports,2009.0,,,Petrol,Manual,41090.0,
Maruti Ertiga ZDI Plus,2019.0,,,Diesel,Manual,30000.0,
Maruti Ertiga ZDI Plus,2019.0,,,Diesel,Manual,30000.0,
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,,,Diesel,Automatic,127643.0,
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,,,Diesel,Automatic,127643.0,
Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,,,Diesel,Automatic,110000.0,
Audi Q3 2.0 TDI Quattro Premium Plus,2012.0,,,Diesel,Automatic,118000.0,
Tata Zest Revotron 1.2T XMS,2018.0,,,Petrol,Manual,54000.0,
Tata Zest Revotron 1.2T XMS,2018.0,,,Petrol,Manual,54000.0,
Tata Zest Revotron 1.2T XMS,2016.0,,,Petrol,Manual,25000.0,
Tata Zest Revotron 1.2T XMS,2015.0,,,Petrol,Manual,120000.0,
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,,,Petrol,Automatic,62237.0,
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,,,Petrol,Automatic,62237.0,
Datsun GO T Petrol,2015.0,,,Petrol,Manual,32686.0,
Datsun GO T Petrol,2015.0,,,Petrol,Manual,92198.0,
Datsun GO T Petrol,2015.0,,,Petrol,Manual,32686.0,
Mahindra Jeep CJ 500 DI,2006.0,,,Diesel,Manual,1001.0,
Renault Pulse RxZ,2017.0,,,Diesel,Manual,22000.0,
Renault Pulse RxZ,2015.0,,,Diesel,Manual,100000.0,
Land Rover Discovery Sport SD4 HSE Luxury,2016.0,,,Diesel,Automatic,53000.0,
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,,,Petrol,Manual,44000.0,
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,,,Petrol,Manual,18591.0,
Honda City i-VTEC SV,2014.0,,,Petrol,Manual,17000.0,
Tata Sumo Gold EX,2016.0,,,Diesel,Manual,42000.0,
Tata Sumo Gold EX,2013.0,,,Diesel,Manual,90000.0,
Tata Indica DLE,2005.0,,,Diesel,Manual,100000.0,
Tata Indica DLE,2006.0,,,Diesel,Manual,120000.0,
Honda City S,2012.0,,,Petrol,Manual,50000.0,
Honda City S,2012.0,,,Petrol,Manual,40700.0,
Honda City S,2013.0,,,Petrol,Manual,96987.0,
Mercedes-Benz New C-Class C 220 CDI Grand Edition,2014.0,,,Diesel,Automatic,46000.0,
Toyota Innova 2.5 VX 8 STR,2012.0,,,Diesel,Manual,82000.0,
Toyota Innova 2.5 VX 8 STR,2012.0,,,Diesel,Manual,108731.0,
Toyota Innova 2.5 VX 8 STR,2012.0,,,Diesel,Manual,108731.0,
Mahindra Xylo D4 BSIV,2013.0,,,Diesel,Manual,200000.0,
Mahindra Xylo D4 BSIV,2013.0,,,Diesel,Manual,151624.0,
Toyota Innova Crysta 2.5 VX BS IV,2011.0,,,Diesel,Manual,120000.0,
Hyundai Verna CRDi 1.6 AT SX Option,2018.0,,,Diesel,Automatic,30000.0,
Mahindra Scorpio S2 7 Seater,2016.0,,,Diesel,Manual,161327.0,
Mahindra Scorpio S2 7 Seater,2017.0,,,Diesel,Manual,120000.0,
Mahindra Scorpio S2 7 Seater,2015.0,,,Diesel,Manual,120000.0,
Hyundai i10 Magna 1.2 iTech SE,2009.0,,,Petrol,Manual,60000.0,
Hyundai i10 Magna 1.2 iTech SE,2011.0,,,Petrol,Manual,80000.0,
Hyundai i10 Magna 1.2 iTech SE,2011.0,,,Petrol,Manual,74500.0,
Hyundai i10 Magna 1.2 iTech SE,2012.0,,,Petrol,Manual,60000.0,
Mahindra Bolero DI,2007.0,,,Diesel,Manual,50000.0,
Mahindra Bolero DI,2006.0,,,Diesel,Manual,73756.0,
Mahindra Bolero DI,2004.0,,,Diesel,Manual,120000.0,
Mahindra Bolero DI,2004.0,,,Diesel,Manual,110000.0,
Mahindra Bolero DI,2005.0,,,Diesel,Manual,90000.0,
Mahindra Bolero DI,2010.0,,,Diesel,Manual,100000.0,
Mahindra Bolero DI,2011.0,,,Diesel,Manual,110000.0,
Hyundai Santro Xing XS,2009.0,,,Petrol,Manual,68000.0,
Hyundai Santro Xing XS,2009.0,,,Petrol,Manual,100000.0,
Hyundai Santro Xing XS,2008.0,,,Petrol,Manual,90000.0,
Maruti Esteem VX,1999.0,,,Petrol,Manual,35000.0,
Honda Amaze S i-Dtech,2015.0,,,Diesel,Manual,110000.0,
Honda Amaze S i-Dtech,2015.0,,,Diesel,Manual,66755.0,
Honda Amaze S i-Dtech,2013.0,,,Diesel,Manual,127884.0,
Honda Amaze S i-Dtech,2013.0,,,Diesel,Manual,95851.0,
Honda Amaze S i-Dtech,2013.0,,,Diesel,Manual,120000.0,
Honda Amaze S i-Dtech,2014.0,,,Diesel,Manual,44875.0,
Honda Amaze S i-Dtech,2014.0,,,Diesel,Manual,69000.0,
Hyundai Santro Xing XG AT,2006.0,,,Petrol,Automatic,90000.0,
Hyundai Santro Xing XG AT,2004.0,,,Petrol,Automatic,70000.0,
Skoda Yeti Ambition 4X2,2012.0,,,Diesel,Manual,85000.0,
Maruti Wagon R LXI CNG,2013.0,,,CNG,Manual,71000.0,
Maruti Wagon R LXI CNG,2013.0,,,CNG,Manual,71000.0,
Maruti Wagon R LXI CNG,2016.0,,,CNG,Manual,30000.0,
Maruti Wagon R LXI CNG,2016.0,,,CNG,Manual,80000.0,
Maruti Wagon R LXI CNG,2011.0,,,CNG,Manual,60000.0,
Maruti Wagon R LXI CNG,2010.0,,,CNG,Manual,80000.0,
Hyundai Verna SX,2007.0,,,Petrol,Manual,65000.0,
Hyundai Verna SX,2007.0,,,Petrol,Manual,65000.0,
Maruti SX4 Celebration Petrol,2012.0,,,Petrol,Manual,90000.0,
Maruti SX4 Celebration Petrol,2012.0,,,Petrol,Manual,90000.0,
Hyundai i20 Active S Diesel,2018.0,,,Diesel,Manual,37000.0,
Hyundai i20 Active S Diesel,2018.0,,,Diesel,Manual,37000.0,
Honda Amaze V CVT Petrol BSIV,2018.0,,,Petrol,Automatic,26000.0,
Honda Amaze V CVT Petrol BSIV,2018.0,,,Petrol,Automatic,26000.0,
Maruti Ciaz ZXi,2016.0,,,Petrol,Manual,30000.0,
Maruti Ciaz ZXi,2016.0,,,Petrol,Manual,30000.0,
Maruti Ciaz ZXi,2015.0,,,Petrol,Manual,30000.0,
Hyundai i20 Active SX Petrol,2016.0,,,Petrol,Manual,23000.0,
Hyundai i20 Active SX Petrol,2016.0,,,Petrol,Manual,23000.0,
Nissan Terrano XL 85 PS,2014.0,,,Diesel,Manual,27000.0,
Nissan Terrano XL 85 PS,2014.0,,,Diesel,Manual,27000.0,
Nissan Terrano XL 85 PS,2014.0,,,Diesel,Manual,82000.0,
Nissan Terrano XL 85 PS,2016.0,,,Diesel,Manual,100000.0,
Nissan Terrano XL 85 PS,2016.0,,,Diesel,Manual,105000.0,
Mahindra Bolero B6,2016.0,,,Diesel,Manual,56000.0,
Mahindra Scorpio SLE BS IV,2014.0,,,Diesel,Manual,80000.0,
Maruti Ertiga ZXI,2014.0,,,Petrol,Manual,13250.0,
Maruti Swift ZDI Plus,2015.0,,,Diesel,Manual,73000.0,
Maruti Wagon R VXI BSIII,2006.0,,,Petrol,Manual,60000.0,
Maruti Wagon R VXI BSIII,2004.0,,,Petrol,Manual,80000.0,
Maruti Wagon R VXI BSIII,2003.0,,,Petrol,Manual,90000.0,
Maruti Wagon R VXI BSIII,2005.0,,,Petrol,Manual,40000.0,
Maruti Wagon R VXI BSIII,2012.0,,,Petrol,Manual,40000.0,
Chevrolet Tavera Neo 2 LT L 9 Str,2012.0,,,Diesel,Manual,110000.0,
